codePostal;CodeINSEE;BV;Commune;Département;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape
13111;13118;13055;COUDOUX;BOUCHES-DU-RHONE;151.0;1266.0;3.4;43.5600515363,5.25422160677;"{""type"": ""Polygon"", ""coordinates"": [[[5.264826322086921, 43.538179870516835], [5.245433287599918, 43.546278682600956], [5.236334748359244, 43.54460336188281], [5.233571580559248, 43.54736953749716], [5.226183353926773, 43.566504333160296], [5.246698272580256, 43.574497746449715], [5.255847483083151, 43.58142797402684], [5.265181444664526, 43.57447376642324], [5.278507023183601, 43.574888040739275], [5.273649863359695, 43.56885104434806], [5.282511221491812, 43.553228125604235], [5.264966764634187, 43.548015014684125], [5.264826322086921, 43.538179870516835]]]}"
13112;13031;13055;LA DESTROUSSE;BOUCHES-DU-RHONE;231.0;298.0;2.9;43.3764232809,5.59885932444;"{""type"": ""Polygon"", ""coordinates"": [[[5.587567026084289, 43.366622651322764], [5.595185861013436, 43.39140912624064], [5.603807068689637, 43.38499127395255], [5.608309702735789, 43.37650280223453], [5.609583543205011, 43.36621987313709], [5.600926608684246, 43.36821953104977], [5.587567026084289, 43.366622651322764]]]}"
13113;13049;13105;LAMANON;BOUCHES-DU-RHONE;141.0;1945.0;1.7000000000000002;43.704757813,5.0886270398;"{""type"": ""Polygon"", ""coordinates"": [[[5.072756456494343, 43.68381735215033], [5.054618353989714, 43.717241207975576], [5.054473050158749, 43.723913997822315], [5.063175327024851, 43.721544052968525], [5.07110056725581, 43.729620911747205], [5.098463269578517, 43.72396601116418], [5.116587734081977, 43.70825842062079], [5.1219744355877435, 43.70259957725207], [5.121901818963899, 43.692267294876274], [5.126043775879547, 43.69055716997273], [5.115793640207813, 43.685086111037265], [5.113160204261507, 43.68800874122215], [5.106030863329916, 43.68370931913475], [5.072756456494343, 43.68381735215033]]]}"
13114;13079;13055;PUYLOUBIER;BOUCHES-DU-RHONE;395.0;4094.0;1.8;43.5186378192,5.67758737833;"{""type"": ""Polygon"", ""coordinates"": [[[5.698803014601386, 43.482179118539655], [5.654308173473657, 43.49071341821493], [5.628240893803043, 43.51037870060884], [5.63560465780104, 43.51425093927829], [5.637728502957193, 43.52063583766945], [5.622086216119041, 43.525660183905096], [5.618537306686825, 43.53166931500226], [5.6262360267686535, 43.53578627569234], [5.669609017801605, 43.54008414904934], [5.687765450444388, 43.545415510821954], [5.70669159711099, 43.55623435733303], [5.716863913684382, 43.55119977070818], [5.7250738694302115, 43.551273007114], [5.717834879041315, 43.53510579272744], [5.714278015305105, 43.50121962517869], [5.703217740953055, 43.49534737026252], [5.698803014601386, 43.482179118539655]]]}"
13115;13099;83150;SAINT-PAUL-LES-DURANCE;BOUCHES-DU-RHONE;330.0;4586.0;1.0;43.6854814023,5.75372558845;"{""type"": ""Polygon"", ""coordinates"": [[[5.7189732087480785, 43.64983757781112], [5.719581055023344, 43.65689896935596], [5.700435731838486, 43.68139708893162], [5.682821363942703, 43.692826120915406], [5.712026332985242, 43.69064335939077], [5.737882397716824, 43.71655647971518], [5.753638490630262, 43.72462253878876], [5.772453944482354, 43.72218201263244], [5.784077123044176, 43.716365872064344], [5.783261603222828, 43.7062303288988], [5.788631893614967, 43.69671979393282], [5.813248400359118, 43.689053919943284], [5.804581654302509, 43.68057102400877], [5.799205967292624, 43.65992892333059], [5.770087760731553, 43.66045864993375], [5.7189732087480785, 43.64983757781112]]]}"
13116;13115;13053;VERNEGUES;BOUCHES-DU-RHONE;247.0;1594.0;1.4;43.6841394366,5.18825526479;"{""type"": ""Polygon"", ""coordinates"": [[[5.182363745997185, 43.66126715864589], [5.176174993757431, 43.67036564453263], [5.154724624525882, 43.677372799808516], [5.150119055820282, 43.69014703226167], [5.166760089218493, 43.696532059144836], [5.190653705304118, 43.695846563327784], [5.194156303082025, 43.70145606394619], [5.207078346666446, 43.69773805037178], [5.226148389289713, 43.70700851243401], [5.228684632695332, 43.702986778666315], [5.21253484336831, 43.69060586917388], [5.22331946201583, 43.6801690437913], [5.20637396668636, 43.675266143945606], [5.191745619726301, 43.66213163362373], [5.182363745997185, 43.66126715864589]]]}"
13119;13101;13055;SAINT-SAVOURNIN;BOUCHES-DU-RHONE;444.0;591.0;3.2;43.4057248147,5.53101491431;"{""type"": ""Polygon"", ""coordinates"": [[[5.504459492426604, 43.38809186182851], [5.51561488311044, 43.40669903744319], [5.528551948151621, 43.416505835006376], [5.533233700599722, 43.416549429130136], [5.5463558543774365, 43.41562957437794], [5.559443326560306, 43.40755302663], [5.555925171823761, 43.40506182219444], [5.537132592107612, 43.40275853856677], [5.504459492426604, 43.38809186182851]]]}"
13120;13041;13055;GARDANNE;BOUCHES-DU-RHONE;260.0;2717.0;20.8;43.4526063249,5.47963860272;"{""type"": ""Polygon"", ""coordinates"": [[[5.529480121504161, 43.440148191175155], [5.518349477729582, 43.42912907304019], [5.499996085477229, 43.42854614535689], [5.486505069934985, 43.43158401462124], [5.464344419226715, 43.43006526531048], [5.44987553561891, 43.438611329040256], [5.445012472461539, 43.44741611653223], [5.44799336774748, 43.46665605851496], [5.441786111562771, 43.47152166932406], [5.457415025614134, 43.47890947961258], [5.469146867785413, 43.489012382594154], [5.477881946618264, 43.48601367236283], [5.484401762573998, 43.46953607109922], [5.496141958274689, 43.46325346069961], [5.529480121504161, 43.440148191175155]]]}"
13121;13008;13103;AURONS;BOUCHES-DU-RHONE;243.0;1254.0;0.5;43.6715125585,5.14903600713;"{""type"": ""Polygon"", ""coordinates"": [[[5.181133808146982, 43.65761925058504], [5.151947477338933, 43.6509817460135], [5.139214802023784, 43.653933402126015], [5.143190572072762, 43.663117454397174], [5.132320996557774, 43.668902956923695], [5.115793640207813, 43.685086111037265], [5.126043775879547, 43.69055716997273], [5.1382169075108735, 43.69364915363859], [5.150119055820282, 43.69014703226167], [5.154724624525882, 43.677372799808516], [5.176174993757431, 43.67036564453263], [5.182363745997185, 43.66126715864589], [5.181133808146982, 43.65761925058504]]]}"
13122;13114;13055;VENTABREN;BOUCHES-DU-RHONE;167.0;2637.0;4.7;43.5422528534,5.30622321985;"{""type"": ""Polygon"", ""coordinates"": [[[5.348489862538126, 43.53631136766636], [5.334287056175849, 43.51929068700474], [5.306781274750302, 43.51504557399661], [5.294161903103133, 43.51958864644784], [5.290718288229462, 43.525665045577576], [5.273945994358218, 43.53695403203848], [5.264826322086921, 43.538179870516835], [5.264966764634187, 43.548015014684125], [5.282511221491812, 43.553228125604235], [5.273649863359695, 43.56885104434806], [5.278507023183601, 43.574888040739275], [5.304569710842963, 43.5659757917773], [5.32738472501198, 43.55377838340139], [5.341570801687079, 43.55202405556017], [5.344872024921788, 43.538612910781985], [5.348489862538126, 43.53631136766636]]]}"
13124;13073;13055;PEYPIN;BOUCHES-DU-RHONE;339.0;1329.0;5.4;43.3847877457,5.57131918284;"{""type"": ""Polygon"", ""coordinates"": [[[5.5656938175824955, 43.35667558054137], [5.556982760806958, 43.380239049409504], [5.544664686568098, 43.39079044992841], [5.553747818886619, 43.3985604277169], [5.555925171823761, 43.40506182219444], [5.559443326560306, 43.40755302663], [5.561498086746137, 43.41016877080583], [5.577486166141241, 43.403533520387604], [5.581787883847235, 43.40503322965708], [5.586710813274378, 43.392881155766155], [5.595185861013436, 43.39140912624064], [5.587567026084289, 43.366622651322764], [5.5656938175824955, 43.35667558054137]]]}"
13126;13111;13055;VAUVENARGUES;BOUCHES-DU-RHONE;564.0;5435.0;1.0;43.559011599,5.61324103718;"{""type"": ""Polygon"", ""coordinates"": [[[5.618537306686825, 43.53166931500226], [5.585756052593995, 43.53017805142531], [5.5765118533011915, 43.531514233677214], [5.570435024468319, 43.536726501534744], [5.561057998099656, 43.53872163182693], [5.560914926841027, 43.542172774079496], [5.538926757685562, 43.55481512734063], [5.552946601108517, 43.56307424682009], [5.55765795169555, 43.579626376627864], [5.587652527590824, 43.590393713674544], [5.6139518128175, 43.5943011393283], [5.628294002181452, 43.586428850789346], [5.632309555477802, 43.580281879852386], [5.641215059648237, 43.5781660771042], [5.647848373245112, 43.56975818613574], [5.669315085633806, 43.564641152706976], [5.6916875600153425, 43.563341463103434], [5.70669159711099, 43.55623435733303], [5.687765450444388, 43.545415510821954], [5.669609017801605, 43.54008414904934], [5.6262360267686535, 43.53578627569234], [5.618537306686825, 43.53166931500226]]]}"
13127;13117;13055;VITROLLES;BOUCHES-DU-RHONE;111.0;3675.0;36.1;43.4497831674,5.26357787665;"{""type"": ""Polygon"", ""coordinates"": [[[5.27493520975186, 43.41888148149962], [5.26715499400369, 43.41633558456284], [5.260025882644644, 43.41997666170484], [5.239008376150432, 43.42308625465833], [5.220468078118948, 43.4491633732372], [5.226717846046934, 43.45392226149394], [5.229596003750323, 43.46697656865989], [5.223417703213311, 43.47912802021434], [5.250033886247596, 43.475158656867336], [5.2582590987485265, 43.48318711489055], [5.271657922982974, 43.48567937952667], [5.289305152894978, 43.47313929640353], [5.289915030001163, 43.4664209716371], [5.298483447817306, 43.45912014166257], [5.301002589064487, 43.446114936595045], [5.310818748392063, 43.43155028605113], [5.297133649010417, 43.43151735947077], [5.293164114642439, 43.421782119766675], [5.27493520975186, 43.41888148149962]]]}"
13130;13014;13055;BERRE-L'ETANG;BOUCHES-DU-RHONE;14.0;4396.0;13.9;43.5036442498,5.1606136975;"{""type"": ""Polygon"", ""coordinates"": [[[5.202793615675097, 43.49117758927303], [5.164655323663675, 43.470480042087], [5.156478427375543, 43.45839385221224], [5.147580213728659, 43.4579945487744], [5.124684499296228, 43.484357076774025], [5.113704983560606, 43.50745920565779], [5.118071959914792, 43.51321521383117], [5.121720167098553, 43.522927317809696], [5.129695676305001, 43.52686624563084], [5.139253825380925, 43.52676820818816], [5.162482445315216, 43.53920555300119], [5.176794970791883, 43.539792458882616], [5.201573946580592, 43.53517923567799], [5.2009271891889854, 43.52927889063097], [5.206463451733484, 43.524621094142326], [5.204410374114975, 43.514636118441246], [5.194571836169105, 43.50313491466399], [5.202793615675097, 43.49117758927303]]]}"
13140;13063;13055;MIRAMAS;BOUCHES-DU-RHONE;56.0;2575.0;25.4;43.5842134124,5.01384348574;"{""type"": ""Polygon"", ""coordinates"": [[[5.014440811193737, 43.555545945830204], [5.009774669596695, 43.55623545703047], [5.004160332947293, 43.55210014033887], [5.004219401259197, 43.5654914658145], [4.9707163061980815, 43.59909999358726], [4.980134685325548, 43.606093105949654], [4.978382126979224, 43.61633163795195], [4.988599993784242, 43.61804424772963], [5.006712852580257, 43.60637048363189], [5.016298866158619, 43.6052839375792], [5.038842897576795, 43.59207329858297], [5.043679443152613, 43.592270422536544], [5.047579247970964, 43.579056135976636], [5.057389732392387, 43.57159827303108], [5.062624252681768, 43.55845725039725], [5.053698296931509, 43.56011155474786], [5.040699137372352, 43.568709086929864], [5.031047789911153, 43.55727056357434], [5.021999122536395, 43.55616144355715], [5.014440811193737, 43.555545945830204]]]}"
13150;13017;30032;BOULBON;BOUCHES-DU-RHONE;53.0;1930.0;1.5;43.867766322,4.69754706735;"{""type"": ""Polygon"", ""coordinates"": [[[4.728694201898551, 43.86593925091604], [4.721771136517863, 43.86121499403978], [4.721091250647915, 43.85433973543875], [4.700329585531206, 43.84636617102889], [4.691117244970322, 43.84480815536383], [4.668102044142847, 43.84754781243485], [4.672117921684293, 43.86024995638368], [4.662423951950311, 43.87083045589176], [4.6678868073844235, 43.87639088412207], [4.6936084885695, 43.8852211639663], [4.709324699190092, 43.89801928682085], [4.717418136583789, 43.885668290862085], [4.728800669688074, 43.87932262833386], [4.728694201898551, 43.86593925091604]]]}"
13160;13027;84007;CHATEAURENARD;BOUCHES-DU-RHONE;32.0;3487.0;15.0;43.8824707581,4.83990004648;"{""type"": ""Polygon"", ""coordinates"": [[[4.805075570230069, 43.85417973009612], [4.7910220504219545, 43.85228700073362], [4.788022147232538, 43.85500063250352], [4.797250013536148, 43.86639793100923], [4.801056862725914, 43.87980152173608], [4.81503786497816, 43.888976671749454], [4.818427464126139, 43.89535649427115], [4.811893953171943, 43.90404378629481], [4.810973563902835, 43.91427609441181], [4.854805285516451, 43.91079487220422], [4.881334787508861, 43.90156413106243], [4.878758157261687, 43.87018303490746], [4.8818575971542355, 43.86002067056962], [4.843187438504859, 43.86027569847132], [4.805075570230069, 43.85417973009612]]]}"
13170;13071;13055;LES PENNES-MIRABEAU;BOUCHES-DU-RHONE;185.0;3372.0;19.6;43.4026791235,5.31547094057;"{""type"": ""Polygon"", ""coordinates"": [[[5.332279390349889, 43.37144546411037], [5.31918823936611, 43.3720238306108], [5.300135756269961, 43.38706453204486], [5.2787849926827874, 43.38046915084141], [5.271310376194583, 43.391174245302786], [5.265085208367914, 43.40107871309571], [5.272158672003964, 43.40547554012855], [5.27493520975186, 43.41888148149962], [5.293164114642439, 43.421782119766675], [5.297133649010417, 43.43151735947077], [5.310818748392063, 43.43155028605113], [5.343942567031179, 43.419749971564954], [5.374872797728416, 43.42003015800285], [5.379292738467405, 43.414640818211964], [5.362298641619516, 43.40880256883176], [5.348256173524544, 43.40805498197974], [5.345536737025902, 43.405242811085195], [5.343635278320584, 43.39886675549911], [5.350372962010059, 43.38250219727965], [5.353825447060562, 43.37670303357074], [5.337395913017613, 43.37652813042625], [5.332279390349889, 43.37144546411037]]]}"
13180;13043;13055;GIGNAC-LA-NERTHE;BOUCHES-DU-RHONE;53.0;858.0;9.1;43.3905074118,5.22834752895;"{""type"": ""Polygon"", ""coordinates"": [[[5.214271143069264, 43.38189827032485], [5.198352418835111, 43.37636397261486], [5.195503533057761, 43.382541592796805], [5.196082554283231, 43.39254656026005], [5.263899952136788, 43.402012509898825], [5.265085208367914, 43.40107871309571], [5.271310376194583, 43.391174245302786], [5.252925086253359, 43.392512450788175], [5.228539332119154, 43.38201041193395], [5.214271143069264, 43.38189827032485]]]}"
13190;13002;13055;ALLAUCH;BOUCHES-DU-RHONE;341.0;5037.0;18.6;43.3533145712,5.51134767187;"{""type"": ""Polygon"", ""coordinates"": [[[5.475104148909093, 43.31472950877414], [5.466645382848088, 43.323005012249844], [5.4549584681310215, 43.33572730670379], [5.467015690415663, 43.34058310091159], [5.474362157152418, 43.34912764913647], [5.473298654697645, 43.36916905151946], [5.47980934351237, 43.38541918277742], [5.504459492426604, 43.38809186182851], [5.511005712540914, 43.38368281017072], [5.544664686568098, 43.39079044992841], [5.556982760806958, 43.380239049409504], [5.5656938175824955, 43.35667558054137], [5.547567037218238, 43.34258587004823], [5.548464101916268, 43.335823270335766], [5.522810628113824, 43.320763993486246], [5.51374939094617, 43.32159608161272], [5.49781057591644, 43.31535027665268], [5.475104148909093, 43.31472950877414]]]}"
13200;13004;13004;ARLES;BOUCHES-DU-RHONE;4.0;75821.0;53.0;43.5468692378,4.66215642574;"{""type"": ""Polygon"", ""coordinates"": [[[4.847295122950995, 43.326855458088104], [4.83751071377701, 43.32731009987863], [4.813157230151269, 43.339130961577716], [4.771315284975772, 43.349146430301175], [4.727203801911863, 43.350156621826784], [4.663806009064684, 43.346444237910944], [4.592026333004911, 43.35717007442344], [4.567408801515269, 43.368794819291324], [4.557846286930223, 43.3809631239694], [4.561891574653437, 43.38729340867994], [4.597237274119403, 43.4059077675374], [4.619713341482363, 43.41912538843689], [4.615625782579365, 43.44017977124726], [4.621123363892137, 43.46786734170904], [4.622713652289283, 43.47124505870659], [4.640349315371445, 43.48350596562936], [4.642382309688426, 43.48675077375745], [4.641710762391996, 43.497424638908086], [4.633753259520129, 43.5140669113551], [4.641915090325002, 43.53443465194125], [4.629066694519236, 43.5493869595133], [4.6271554399732775, 43.552673352410615], [4.623491867116285, 43.57014184986138], [4.61961774465301, 43.572332550637974], [4.614742227247567, 43.571937194175675], [4.576644007704054, 43.5660625827935], [4.553502488045512, 43.57161567706215], [4.534031022021167, 43.57107357147016], [4.507747261335739, 43.57974789502162], [4.491104325462112, 43.558082984769456], [4.477385737330099, 43.5563267650022], [4.464599863829212, 43.56151241405416], [4.448892698774223, 43.5834377057508], [4.460868397920936, 43.58945966560302], [4.474191859288455, 43.60398432984175], [4.473611841616719, 43.61081363050593], [4.4661320841858885, 43.61521646086256], [4.44800975982441, 43.61026689311315], [4.438525189612769, 43.611355784282196], [4.428514456191097, 43.619182169916506], [4.426920996699837, 43.625835548140174], [4.45153276025813, 43.66433320586031], [4.477648395417199, 43.6728011605877], [4.476470044634698, 43.68673969356137], [4.486408174946224, 43.698853096144965], [4.500285912552731, 43.702055604547944], [4.524687988357563, 43.702553455579896], [4.537784562808973, 43.70704017200726], [4.559585498118219, 43.69939493778415], [4.57878339155226, 43.69696709881658], [4.5982198020927, 43.68669332228002], [4.622154410657094, 43.68706809680264], [4.626810734124481, 43.68813258229845], [4.6269485825139345, 43.691676558520214], [4.614312798617784, 43.71072004316648], [4.612276030935795, 43.7247545845323], [4.6281058539133575, 43.75771247323437], [4.6367497410965015, 43.759923067583635], [4.644367228116828, 43.744543491384576], [4.662401580740488, 43.740111462806574], [4.679766571140123, 43.72861237622729], [4.654387275885578, 43.712800368091514], [4.665664160234677, 43.707183194223646], [4.67006855893716, 43.697395404214106], [4.683981952478558, 43.695965938981075], [4.701576110141811, 43.7011284252704], [4.75417015838279, 43.69443403396126], [4.758629522692882, 43.695847124217416], [4.759537095331926, 43.69268229621834], [4.777478395576865, 43.68404725738094], [4.767427935784282, 43.66459924970572], [4.764072113647056, 43.63613212394346], [4.753182477823823, 43.62892825386111], [4.750941689912861, 43.62574236832469], [4.751018130347842, 43.62215913735701], [4.760788197208008, 43.60586434948511], [4.761687597052555, 43.5915939755084], [4.763342170288056, 43.58821919510242], [4.770758441110331, 43.57898174375071], [4.785979384912012, 43.57003870084501], [4.8162049578773845, 43.5418451260888], [4.876394281475804, 43.49452692266801], [4.855716953833751, 43.46746165581227], [4.838138835184184, 43.46256861988729], [4.82461511386842, 43.47284023351243], [4.815981041131491, 43.46981749592111], [4.800971966842768, 43.477825189321045], [4.77265918149773, 43.47739190801046], [4.764341586237724, 43.47373897008174], [4.749735120703335, 43.45950531732198], [4.734852309238815, 43.42972451334891], [4.75432142068505, 43.40938886794049], [4.832235562112101, 43.36686663267783], [4.835447840011944, 43.34226437016925], [4.847295122950995, 43.326855458088104]]]}"
